Date,RELIANCE-EQ,return
2024-08-09 09:55:00+05:30,2934.0,0.00017044486108752643
2024-08-09 10:00:00+05:30,2932.4,-0.0005453306066802721
2024-08-09 10:05:00+05:30,2933.55,0.00039217023598414613
2024-08-09 10:10:00+05:30,2941.8,0.002812292273866035
2024-08-09 10:15:00+05:30,2938.95,-0.0009687946155416682
2024-08-09 10:20:00+05:30,2933.25,-0.0019394681774101974
2024-08-09 10:25:00+05:30,2930.0,-0.0011079860223301985
2024-08-09 10:30:00+05:30,2936.25,0.00213310580204773
2024-08-09 10:35:00+05:30,2930.5,-0.001958280119199629
2024-08-09 10:40:00+05:30,2934.7,0.0014332025251662106
2024-08-09 10:45:00+05:30,2937.0,0.00078372576413277
2024-08-09 10:50:00+05:30,2937.45,0.00015321756894781657
2024-08-09 10:55:00+05:30,2938.0,0.0001872372295699254
2024-08-09 11:00:00+05:30,2940.95,0.0010040844111640634
2024-08-09 11:05:00+05:30,2940.85,-3.400261820152295e-05
2024-08-09 11:10:00+05:30,2940.0,-0.000289032082561147
2024-08-09 11:15:00+05:30,2940.0,0.0
2024-08-09 11:20:00+05:30,2941.0,0.0003401360544217358
2024-08-09 11:25:00+05:30,2938.3,-0.0009180550833048917
2024-08-09 11:30:00+05:30,2938.35,1.7016642276157512e-05
2024-08-09 11:35:00+05:30,2937.6,-0.00025524529072440405
2024-08-09 11:40:00+05:30,2937.7,3.4041394335382336e-05
2024-08-09 11:45:00+05:30,2939.95,0.0007659053000645955
2024-08-09 11:50:00+05:30,2941.2,0.0004251772989336544
2024-08-09 11:55:00+05:30,2940.0,-0.000407996736026095
2024-08-09 12:00:00+05:30,2938.55,-0.0004931972789115058
2024-08-09 12:05:00+05:30,2941.0,0.0008337445338686411
2024-08-09 12:10:00+05:30,2939.15,-0.0006290377422645266
2024-08-09 12:15:00+05:30,2939.3,5.103516322746415e-05
2024-08-09 12:20:00+05:30,2939.65,0.00011907597046922902
2024-08-09 12:25:00+05:30,2940.95,0.00044222951711936354
2024-08-09 12:30:00+05:30,2942.0,0.00035702749111687915
2024-08-09 12:35:00+05:30,2942.0,0.0
2024-08-09 12:40:00+05:30,2941.2,-0.00027192386131891233
2024-08-09 12:45:00+05:30,2941.55,0.00011899904800771743
2024-08-09 12:50:00+05:30,2941.05,-0.0001699784127415782
2024-08-09 12:55:00+05:30,2941.25,6.80029241255653e-05
2024-08-09 13:00:00+05:30,2941.95,0.00023799405014868213
2024-08-09 13:05:00+05:30,2941.45,-0.00016995530175567541
2024-08-09 13:10:00+05:30,2946.95,0.0018698261061720345
2024-08-09 13:15:00+05:30,2948.8,0.0006277676920207753
2024-08-09 13:20:00+05:30,2948.0,-0.00027129679869786205
2024-08-09 13:25:00+05:30,2948.3,0.00010176390773408706
2024-08-09 13:30:00+05:30,2948.4,3.3917850964959584e-05
2024-08-09 13:35:00+05:30,2942.0,-0.002170668837335521
2024-08-09 13:40:00+05:30,2945.2,0.0010876954452752052
2024-08-09 13:45:00+05:30,2944.05,-0.0003904658427270613
2024-08-09 13:50:00+05:30,2947.0,0.0010020210254579887
2024-08-09 13:55:00+05:30,2944.5,-0.0008483203257549921
2024-08-09 14:00:00+05:30,2946.05,0.0005264051621667321
2024-08-09 14:05:00+05:30,2947.4,0.0004582406951680884
2024-08-09 14:10:00+05:30,2950.35,0.001000882133405545
2024-08-09 14:15:00+05:30,2951.45,0.00037283712101943145
2024-08-09 14:20:00+05:30,2948.7,-0.0009317454132714564
2024-08-09 14:25:00+05:30,2948.7,0.0
2024-08-09 14:30:00+05:30,2947.55,-0.00039000237392738946
2024-08-09 14:35:00+05:30,2945.55,-0.0006785296262997731
2024-08-09 14:40:00+05:30,2946.85,0.0004413437218855343
2024-08-09 14:45:00+05:30,2947.85,0.000339345402718072
2024-08-09 14:50:00+05:30,2945.35,-0.0008480757161999364
2024-08-09 14:55:00+05:30,2947.9,0.0008657714702837715
2024-08-09 15:00:00+05:30,2949.45,0.0005257980257131756
2024-08-09 15:05:00+05:30,2950.85,0.0004746647680076155
2024-08-09 15:10:00+05:30,2949.15,-0.0005761051900299297
2024-08-09 15:15:00+05:30,2948.95,-6.781615041628886e-05
2024-08-09 15:20:00+05:30,2948.7,-8.477593719802279e-05
2024-08-09 15:25:00+05:30,2946.1,-0.0008817444975751654
2024-08-12 09:15:00+05:30,2930.6,-0.00526119276331416
2024-08-12 09:20:00+05:30,2938.0,0.002525080188357398
2024-08-12 09:25:00+05:30,2934.05,-0.001344452008168795
2024-08-12 09:30:00+05:30,2933.85,-6.816516419294594e-05
2024-08-12 09:35:00+05:30,2932.0,-0.0006305707517425541
2024-08-12 09:40:00+05:30,2928.3,-0.0012619372442018717
2024-08-12 09:45:00+05:30,2927.15,-0.00039271932520579256
2024-08-12 09:50:00+05:30,2924.85,-0.0007857472285329736
2024-08-12 09:55:00+05:30,2920.8,-0.001384686394173995
2024-08-12 10:00:00+05:30,2928.8,0.0027389756231168683
2024-08-12 10:05:00+05:30,2927.8,-0.00034143676591091854
2024-08-12 10:10:00+05:30,2928.45,0.0002220097001159882
2024-08-12 10:15:00+05:30,2928.65,6.829551469222928e-05
2024-08-12 10:20:00+05:30,2928.75,3.414542536650522e-05
2024-08-12 10:25:00+05:30,2926.5,-0.0007682458386684132
2024-08-12 10:30:00+05:30,2929.0,0.0008542627712284645
2024-08-12 10:35:00+05:30,2928.0,-0.00034141345169003134
2024-08-12 10:40:00+05:30,2929.5,0.0005122950819671512
2024-08-12 10:45:00+05:30,2931.05,0.0005291005291006012
2024-08-12 10:50:00+05:30,2932.8,0.0005970556626464507
2024-08-12 10:55:00+05:30,2934.7,0.0006478450627385168
2024-08-12 11:00:00+05:30,2931.0,-0.0012607762292567992
2024-08-12 11:05:00+05:30,2934.1,0.001057659501876529
2024-08-12 11:10:00+05:30,2940.6,0.0022153300841825097
2024-08-12 11:15:00+05:30,2944.0,0.0011562266204176996
2024-08-12 11:20:00+05:30,2942.55,-0.0004925271739130155
2024-08-12 11:25:00+05:30,2940.75,-0.0006117143294082084
2024-08-12 11:30:00+05:30,2942.65,0.000646093683584148
2024-08-12 11:35:00+05:30,2939.0,-0.0012403785703363202
2024-08-12 11:40:00+05:30,2936.95,-0.0006975161619598991
2024-08-12 11:45:00+05:30,2938.1,0.00039156267556483826
2024-08-12 11:50:00+05:30,2936.75,-0.000459480616725072
2024-08-12 11:55:00+05:30,2937.8,0.00035753809483285437
2024-08-12 12:00:00+05:30,2937.6,-6.807815372056325e-05
2024-08-12 12:05:00+05:30,2935.8,-0.0006127450980391025
2024-08-12 12:10:00+05:30,2932.1,-0.0012603038354112028
2024-08-12 12:15:00+05:30,2932.45,0.00011936837079229434
2024-08-12 12:20:00+05:30,2932.9,0.00015345530188071166
2024-08-12 12:25:00+05:30,2931.95,-0.00032391148692434424
2024-08-12 12:30:00+05:30,2932.5,0.00018758846501487625
2024-08-12 12:35:00+05:30,2933.05,0.00018755328218245104
2024-08-12 12:40:00+05:30,2933.75,0.00023865941596623585
2024-08-12 12:45:00+05:30,2933.65,-3.408606731991615e-05
2024-08-12 12:50:00+05:30,2933.85,6.81744584389854e-05
2024-08-12 12:55:00+05:30,2932.85,-0.00034084905499598417
2024-08-12 13:00:00+05:30,2932.35,-0.00017048263634344973
2024-08-12 13:05:00+05:30,2933.85,0.0005115351168858417
2024-08-12 13:10:00+05:30,2934.15,0.00010225471649882856
2024-08-12 13:15:00+05:30,2934.0,-5.112213077040906e-05
2024-08-12 13:20:00+05:30,2935.5,0.0005112474437627412
2024-08-12 13:25:00+05:30,2936.2,0.00023846022824036694
2024-08-12 13:30:00+05:30,2935.0,-0.0004086915060281804
2024-08-12 13:35:00+05:30,2935.0,0.0
2024-08-12 13:40:00+05:30,2933.75,-0.0004258943781941804
2024-08-12 13:45:00+05:30,2934.85,0.00037494674051985477
2024-08-12 13:50:00+05:30,2933.55,-0.00044295279145434296
2024-08-12 13:55:00+05:30,2933.8,8.522097799601447e-05
2024-08-12 14:00:00+05:30,2934.1,0.00010225645919947901
2024-08-12 14:05:00+05:30,2933.9,-6.8164002590132e-05
2024-08-12 14:10:00+05:30,2934.35,0.00015337946078597398
2024-08-12 14:15:00+05:30,2932.75,-0.0005452655613679136
2024-08-12 14:20:00+05:30,2928.0,-0.0016196402693717804
2024-08-12 14:25:00+05:30,2928.0,0.0
2024-08-12 14:30:00+05:30,2925.0,-0.0010245901639344135
2024-08-12 14:35:00+05:30,2928.45,0.0011794871794870154
2024-08-12 14:40:00+05:30,2932.8,0.0014854274445526006
2024-08-12 14:45:00+05:30,2932.15,-0.00022163120567375572
2024-08-12 14:50:00+05:30,2924.45,-0.002626059376225731
2024-08-12 14:55:00+05:30,2925.45,0.0003419446391628167
2024-08-12 15:00:00+05:30,2922.2,-0.0011109401972345667
2024-08-12 15:05:00+05:30,2919.0,-0.0010950653617136652
2024-08-12 15:10:00+05:30,2917.85,-0.0003939705378555036
2024-08-12 15:15:00+05:30,2920.95,0.0010624261014102743
2024-08-12 15:20:00+05:30,2924.9,0.0013522997654873414
2024-08-12 15:25:00+05:30,2923.0,-0.0006495948579439137
2024-08-13 09:15:00+05:30,2930.45,0.0025487512829285297
2024-08-13 09:20:00+05:30,2929.7,-0.0002559333890699289
2024-08-13 09:25:00+05:30,2931.9,0.0007509301293648907
2024-08-13 09:30:00+05:30,2929.85,-0.0006992052934957638
2024-08-13 09:35:00+05:30,2928.7,-0.000392511562025355
2024-08-13 09:40:00+05:30,2931.1,0.0008194762181172877
2024-08-13 09:45:00+05:30,2930.95,-5.11753266692061e-05
2024-08-13 09:50:00+05:30,2929.15,-0.0006141353486069923
2024-08-13 09:55:00+05:30,2927.9,-0.0004267449601420559
2024-08-13 10:00:00+05:30,2925.85,-0.0007001605246081954
2024-08-13 10:05:00+05:30,2926.7,0.00029051386776490773
2024-08-13 10:10:00+05:30,2925.9,-0.0002733454060886986
2024-08-13 10:15:00+05:30,2925.5,-0.00013671007211457642
2024-08-13 10:20:00+05:30,2923.85,-0.000564006152794394
2024-08-13 10:25:00+05:30,2920.6,-0.0011115481300340013
2024-08-13 10:30:00+05:30,2921.05,0.00015407792919264196
2024-08-13 10:35:00+05:30,2923.05,0.0006846853015183285
2024-08-13 10:40:00+05:30,2921.0,-0.0007013222490207527
2024-08-13 10:45:00+05:30,2923.65,0.0009072235535776407
2024-08-13 10:50:00+05:30,2925.5,0.0006327706804849509
2024-08-13 10:55:00+05:30,2926.0,0.0001709109553922339
2024-08-13 11:00:00+05:30,2925.75,-8.544087491457741e-05
2024-08-13 11:05:00+05:30,2925.5,-8.544817568145735e-05
2024-08-13 11:10:00+05:30,2930.2,0.0016065629806869541
2024-08-13 11:15:00+05:30,2929.8,-0.0001365094532794764
2024-08-13 11:20:00+05:30,2929.0,-0.00027305618130935017
2024-08-13 11:25:00+05:30,2932.5,0.0011949470809149432
2024-08-13 11:30:00+05:30,2929.4,-0.0010571184995736838
2024-08-13 11:35:00+05:30,2932.3,0.0009899638151158463
2024-08-13 11:40:00+05:30,2929.5,-0.0009548818333732223
2024-08-13 11:45:00+05:30,2931.85,0.0008021846731522952
2024-08-13 11:50:00+05:30,2937.25,0.0018418404761499918
2024-08-13 11:55:00+05:30,2936.85,-0.0001361818027066919
2024-08-13 12:00:00+05:30,2932.45,-0.0014982038578749135
2024-08-13 12:05:00+05:30,2934.0,0.000528568262033513
2024-08-13 12:10:00+05:30,2934.9,0.00030674846625777796
